iso3c,year,pop_wdi,pop_0_to_14,pop_15_to_64,labor_force_partic_ILO,labor_force_partic_ILO_female,pop_percent_male
TLA,2019,625467307,24.4497257229092,419933323,64.007486399156,52.3685009462756,49.329262785827
TLA,2020,630051021,24.1039535642592,423765107,59.856708206718,48.2541405166483,49.3073718238523
TLA,2021,633862610,23.7711801667129,427218662,62.2061416713087,50.5899697879462,49.2767044956196
TLA,2022,637837815,23.4303861321047,430647294,63.119422605117,51.5793995950941,49.252808930376
TLA,2023,642397939,23.0655877459251,434261525,63.010859142992,51.6139366443523,49.2397856412977
TLA,2024,647003746,22.6943821035356,437777504,62.9020397685305,51.5473902830078,49.2300655076126
LVA,2012,2034319,14.3633730595707,1362203,59.677,54.088,45.7447875146095
LVA,2013,2012647,14.5728039105618,1338360,59.311,53.773,45.7954236667596
LVA,2014,1993782,14.8463580203886,1314145,59.234,53.301,45.8437157905452
LVA,2015,1977527,15.1171438726669,1292483,60.036,54.029,45.898232793206
LVA,2016,1959537,15.4056431495467,1270152,60.348,54.863,45.9233119866031
LVA,2017,1942248,15.6721888361644,1249196,60.786,55.064,45.9558713761084
LVA,2018,1927174,15.8327920696746,1232794,61.339,55.639,46.0361861559628
LVA,2019,1913822,15.9402077979881,1218197,61.087,55.474,46.1301294545211
LVA,2020,1900449,15.9978297043827,1203554,61.566,55.844,46.1965658210616
LVA,2021,1884490,16.0040878516876,1190051,60.076,54.167,46.2395529880085
LVA,2022,1879383,15.9259950357856,1185181,60.935,55.299,46.2812250307406
LVA,2023,1877445,15.6920488568824,1182337,60.985,55.383,46.3189181866718
LVA,2024,1862441,15.4132909230147,1170560,60.613,55.053,46.3603280566193
LDC,2012,896684951,41.4703604364095,495157933,65.4135476253943,53.5196393572125,49.6532734286414
LDC,2013,918269633,41.2428405844283,508889592,65.1062567275594,53.1750678868376,49.6429033076683
LDC,2014,940284138,41.011027254476,522999144,64.4050208155698,52.5560243612211,49.6335633196718
LDC,2015,962508256,40.7670035521197,537389453,63.7778755204747,52.1269258118413,49.626504449741
LDC,2016,985414939,40.5077904924668,552353984,63.3547060256719,51.7447996139147,49.6210882433155
LDC,2017,1008993468,40.2641475016595,567585542,63.2262851191559,51.805605947829,49.6233708553153
LDC,2018,1033110314,40.0451125117954,582913977,63.2239824396463,51.9382095635184,49.6325408860737
LDC,2019,1058013514,39.8287949682113,598719036,63.0629018836227,51.8396081228938,49.6448476874955
LDC,2020,1083636132,39.6100266099679,615145239,62.2550190768175,50.985972843074,49.6597856599254
LDC,2021,1109175268,39.3973772718686,631666914,62.4063270032029,51.4011331195304,49.6705682533831
LDC,2022,1134585604,39.1649273448641,648310842,62.545978388993,51.3966462979015,49.6705325746643
LDC,2023,1160824674,38.9076267285105,665652674,63.6471770706612,53.1193373451316,49.6632625445912
LDC,2024,1187777591,38.6572016929491,683420487,63.5418914347934,53.0057013519813,49.6598887663858
LBN,2012,5235742,25.9164317111118,3556733,45.677,24.089,49.7745878234642
LBN,2013,5743436,25.7298831457438,3904687,46.135,24.74,49.7934599091102
LBN,2014,6346990,25.5697011047992,4315402,46.594,25.401,49.8125647255526
LBN,2015,6472469,25.7961065553192,4363371,47.053,26.114,49.7184459284394
LBN,2016,6323060,26.3908318433505,4191006,47.513,26.885,49.4986999172394
LBN,2017,6160128,26.9464692941445,4016797,47.973,27.67,49.2592848720027
LBN,2018,5984119,27.4621771841288,3842268,48.433,28.47,48.999894554236
LBN,2019,5794594,27.9082883114848,3668674,48.894,29.286,48.7200138611954
LBN,2020,5702398,27.9465523054119,3588504,45.219,27.046,48.5764059260683
LBN,2021,5718122,27.5996234077922,3607901,45.813,27.641,48.5774000624681
LBN,2022,5744489,27.1853795163834,3636328,45.828,27.547,48.587315599351
LBN,2023,5773493,26.7158310156288,3663844,45.827,27.537,48.6118542102675
LBN,2024,5805962,26.1864378535752,3696945,NA,NA,48.6333614710812
LSO,2012,2034354,36.5173572255966,1209372,65.822,58.036,48.5811712219211
LSO,2013,2056504,36.5339187280939,1223539,65.24,57.277,48.5834448089791
LSO,2014,2080089,36.5848288222283,1237137,64.017,55.91,48.5887382703336
LSO,2015,2104611,36.6271637306933,1251689,62.776,54.532,48.5947759467189
LSO,2016,2130422,36.6129809023752,1268603,61.517,53.146,48.6040793795783
LSO,2017,2157110,36.4940970803304,1287903,60.243,51.753,48.6171087162413
LSO,2018,2183603,36.2917847246042,1308565,58.955,50.356,48.6301768224352
LSO,2019,2209405,36.0717170297621,1328923,57.655,48.958,48.642326780287
LSO,2020,2235727,35.8421971560475,1349684,57.107,48.489,48.6555150318062
LSO,2021,2261542,35.5971058684738,1370897,57.022,48.496,48.6693150071942
LSO,2022,2286110,35.2967409055687,1392476,58.177,49.13,48.6845126942655
LSO,2023,2311472,34.9236330788346,1415766,58.097,49.096,48.7017363827033
LSO,2024,2337423,34.5192835270474,1440421,57.767,48.674,48.7242782860776
LBR,2012,4373043,42.3870583496368,2378037,76.969,71.941,49.7193030758437
LBR,2013,4470239,42.4767269128929,2427623,76.992,71.925,49.7395105720298
LBR,2014,4564293,42.4854470905519,2479193,76.994,71.922,49.758944046756
LBR,2015,4659431,42.3992221367802,2535474,76.972,71.933,49.7780093749644
LBR,2016,4755608,42.26653037845,2594217,76.937,71.953,49.7966400931279
LBR,2017,4848925,42.1337762631693,2651323,76.902,71.973,49.8145465231984
LBR,2018,4944726,41.9566119538272,2712005,76.856,72,49.8319421541254
LBR,2019,5043721,41.7171411461043,2777715,76.793,72.038,49.848643461572
LBR,2020,5149463,41.3767570155609,2852900,76.063,71.351,49.8627720987606
LBR,2021,5259323,40.9559842588105,2935286,76.316,71.701,49.8764955109241
LBR,2022,5373294,40.4841052806714,3023196,76.798,72.039,49.8914446147931
LBR,2023,5493031,39.9967704533253,3115959,76.834,72.09,49.9058352301307
LBR,2024,5612817,39.5295891528265,3208590,76.808,72.064,49.9195323845406
LBY,2012,6179328,31.4966636741619,3961443,49.153,33.94,51.2648545707324
LBY,2013,6304628,31.3040094273596,4054051,49.323,34.07,51.2261468876514
LBY,2014,6427252,31.1424875780884,4141731,49.416,34.134,51.1783729656158
LBY,2015,6531819,31.0256506628819,4212776,49.43,34.129,51.1180882385137
LBY,2016,6632126,30.8644189558838,4283961,49.412,34.108,51.0562525500873
LBY,2017,6738770,30.6110188217597,4366842,49.38,34.08,51.0183905965035
LBY,2018,6849055,30.2697474520023,4460164,49.34,34.045,50.9991524378181
LBY,2019,6951033,29.8830137824848,4552368,49.281,34.008,50.9681008517872
LBY,2020,7045399,29.4627955066846,4642265,48.621,33.468,50.9266260150774
LBY,2021,7135175,29.0094216329663,4731932,48.995,33.774,50.8879600009811
LBY,2022,7223805,28.5102123126394,4821249,48.773,33.4,50.8579551715412
LBY,2023,7305659,27.9611873480544,4906531,48.546,33.149,50.8460769931912
LBY,2024,7381023,27.4124264346555,4987238,48.246,32.837,50.8462038392239
LIE,2012,36657,15.5920809935648,25529,NA,NA,49.5190731227457
LIE,2013,36984,15.2912489840152,25646,NA,NA,49.5610945543213
LIE,2014,37248,15.1173898419105,25693,NA,NA,49.6246266447811
LIE,2015,37494,14.9679144385027,25744,NA,NA,49.6524064171123
LIE,2016,37716,14.84647082281,25756,NA,NA,49.6198426201616
LIE,2017,37962,14.7395675090157,25771,NA,NA,49.5891786214367
LIE,2018,38246,14.6688172889046,25807,NA,NA,49.5803608896349
LIE,2019,38563,14.6488033298647,25865,NA,NA,49.5993756503642
LIE,2020,38901,14.5755410529574,25974,NA,NA,49.6143627311889
LIE,2021,39182,14.4939043130827,26027,NA,NA,49.6286241163815
LIE,2022,39493,14.4072538596536,26052,NA,NA,49.64773507643
LIE,2023,39850,14.3466841759685,26098,NA,NA,49.6653786903048
LIE,2024,40197,14.2626034612491,26133,NA,NA,49.6839729119639
LTU,2012,2989139,14.7354734476235,2005251,57.746,53.201,46.0600402231347
LTU,2013,2961250,14.6486373111053,1983849,57.991,52.927,46.0616693032626
LTU,2014,2937253,14.5849641070679,1962423,58.935,53.871,46.0723013478942
LTU,2015,2911109,14.613488913759,1936068,59.15,54.428,46.0527606327421
LTU,2016,2877325,14.7421177198012,1901397,60.305,55.606,46.0466834663014
LTU,2017,2842639,14.9087808434028,1864396,60.612,55.821,46.1228383437387
LTU,2018,2819200,15.0467907330584,1838746,61.544,56.494,46.2680527732956
LTU,2019,2811089,15.1101157829283,1828127,62.069,57.226,46.5164229150164
LTU,2020,2810369,15.1154362250468,1825346,62.658,57.363,46.8252685133652
LTU,2021,2808380,15.1100157005533,1823846,62.301,57.369,47.0063736206323
LTU,2022,2831639,15.0489745979606,1843121,62.747,58.035,47.0796117745623
LTU,2023,2871585,14.8871500252794,1873901,62.886,57.914,47.1533563318429
LTU,2024,2888055,14.7059775080318,1880919,62.831,57.872,47.1997229907209
LMY,2012,5709187884,29.0702910179743,3704802266,62.4594143771309,47.6537141178144,50.5533349166064
LMY,2013,5787469694,28.9226884072427,3757770185,62.1699704262648,47.3869999694908,50.5503844613951
LMY,2014,5865317415,28.7771831239245,3809078359,61.9031797133387,47.1879008784072,50.5457755345799
LMY,2015,5941372154,28.6133157027734,3858328083,61.748508869995,47.1598068887102,50.5396007256616
LMY,2016,6017298320,28.439219188107,3907032860,61.5213300029728,47.0221481947793,50.5308817869005
LMY,2017,6094196886,28.2706022409703,3954910275,61.2754667873334,46.8873634414624,50.5212327154283
LMY,2018,6169917356,28.081214626982,4002262976,61.0875652668422,46.7679339031658,50.5125006444295
LMY,2019,6243849229,27.8644551602763,4049621041,60.9270598478082,46.7278513505448,50.5042904870685
LMY,2020,6314223170,27.6188042442604,4096610373,59.5208070708435,45.3840763691047,50.4925068250604
LMY,2021,6378645843,27.3524398292604,4143315455,60.3424891418373,46.4408679196318,50.4764123674976
LMY,2022,6438272260,27.0627094075621,4187597633,60.5936457245043,46.7679468930974,50.4600545453876
LMY,2023,6499219471,26.7374601637645,4233719522,61.0141087031022,47.5103447628498,50.441332178649
LMY,2024,6563719861,26.3893043444327,4285915210,61.0509396247169,47.6947656767116,50.4227209769119
,2012,453652889,43.9106323660974,240218311,64.6084683512061,54.3097856434092,49.7094197974933
,2013,465087882,43.9136979593142,246227708,64.3775030425866,54.1848184659133,49.7209132841961
,2014,476470767,43.912181583636,252235626,63.5952007232978,53.5304229982501,49.7301678122114
,2015,488308267,43.8385045037371,258824771,62.8802285470594,53.1212314723678,49.7372956661439
,2016,501149314,43.6779719295517,266424657,62.419357918891,52.6205088714358,49.7436906529147
,2017,514890519,43.4722313333648,274803749,61.9020728687674,52.0642476289672,49.7494860716187
,2018,529522043,43.2314248571836,283866632,61.8037416295126,51.9016445897797,49.7540212916148
,2019,544980983,42.9665897488148,293531143,61.6260304036303,51.6910387037325,49.7580422046746
,2020,560643073,42.7159410153492,303302182,60.5977608640761,50.5111294568262,49.7619263386772
,2021,576076618,42.4758190742506,312979621,60.787817228132504,50.7707259889086,49.76608562586
,2022,591481496,42.2095633714045,322800536,60.8559258147195,50.2817450362977,49.7693832341589
,2023,607774703,41.8997547008291,333367359,62.9912832834296,53.6204631685414,49.775097662655
,2024,624608098,41.6033347900853,344232294,62.594308668066,53.0451013042494,49.785074185815
,2012,2637101332,33.5848334026883,1632512615,57.9526984045515,37.3302031802968,50.843063520796
,2013,2679816109,33.2823355169403,1665309461,57.8644938194779,37.3031361311696,50.8351284072227
,2014,2723061855,32.9703510401009,1698371292,57.712778391164,37.3118859765953,50.8251664794129
,2015,2765011526,32.6440062840908,1730540103,57.6193171044086,37.3558733131317,50.8131230347536
,2016,2806590212,32.3066667011482,1762687152,57.4679744924391,37.2816519168127,50.8011252368065
,2017,2847931114,31.9661356085658,1794719132,57.257014156007,37.2036285116132,50.7919437758728
,2018,2888561818,31.6297588259086,1826028083,57.1071345971408,37.1219731226486,50.7843856052638
,2019,2928617292,31.2925001239421,1856914224,56.9897909341931,37.1376933410851,50.777730628626
,2020,2968398856,30.9460483968764,1888389458,56.1956541730055,36.5099002547784,50.7704147921021
,2021,3006243027,30.6143201081514,1919555156,56.9815839988116,37.7613380559736,50.7597072476294
,2022,3043358377,30.2788777516621,1949895961,57.763447954051,38.9743155724042,50.7445558600251
,2023,3082002881,29.9183616598232,1980732698,58.3815357959911,40.1169377717634,50.7245068083574
,2024,3120983658,29.5432768114037,2012327556,58.8406802764654,40.9268784249437,50.7067501626504
LUX,2012,530946,17.0661882766187,366185,58.202,51.173,49.9286182451012
LUX,2013,543360,16.9137587224523,375247,58.529,51.459,50.0118707359672
LUX,2014,556319,16.746902183976,384572,58.978,52.215,50.0680413964935
LUX,2015,569604,16.5619030228116,394409,59.869,54.247,50.1390605686032
LUX,2016,582014,16.351674190154,403952,59.209,53.829,50.2044537673991
LUX,2017,596336,16.1825193987214,414517,58.835,54.208,50.2413264151418
LUX,2018,607950,16.0943659030326,422696,59.371,54.958,50.2766810118714
LUX,2019,620001,16.0193368517632,430966,60.102,55.055,50.2980667985675
LUX,2020,630419,15.9743861769085,437765,60.103,55.927,50.3183491199609
LUX,2021,640064,15.9352870802188,443880,61.482,56.93,50.3495378541062
LUX,2022,653103,15.8788481775567,452461,60.942,56.998,50.3415667528428
LUX,2023,666430,15.8199242818352,460329,61.524,57.213,50.3198781531115
LUX,2024,677717,15.7772392561468,465906,61.312,57.096,50.3334145573194
MAC,2012,567900,12.2655633586435,455930,70.739,65.318,47.4521018989012
MAC,2013,591900,12.5334241903454,471597,70.859,65.994,47.3254802143825
MAC,2014,621700,12.8095998059983,491147,71.403,66.331,47.2016450790998
MAC,2015,642900,13.0709168904769,503511,70.961,66.133,47.0777702236816
MAC,2016,652500,13.2822753489413,506873,70.062,65.602,46.95188953053
MAC,2017,648400,13.4803021245695,499397,69.814,64.951,46.8281071650628
MAC,2018,658900,13.7627282276721,502198,70.009,65.042,46.7103944915692
MAC,2019,672000,14.1109789649077,505799,69.603,64.579,46.5894356562251
MAC,2020,685400,14.3725391305239,509361,68.495,63.518,46.4663056479086
MAC,2021,682500,14.4086566570949,502032,69.43,64.531,46.3549932171854
MAC,2022,677300,14.2756544448727,494309,68.018,63.42,46.2504099483643
MAC,2023,678800,14.0945341264288,491628,64.953,58.215,46.1282989056059
MAC,2024,687000,13.910146585548,493413,64.606,57.924,46.0512979998945
MDG,2012,23462438,43.2554259706515,12689813,86.357,83.696,50.1534111672453
MDG,2013,24109290,42.8208494978316,13142143,86.268,83.566,50.1542973683588
MDG,2014,24764348,42.3854910292813,13596043,86.16,83.413,50.1553200593046
MDG,2015,25426702,41.9714963039348,14045774,86.042,83.248,50.156612912024
MDG,2016,26099952,41.5878734183113,14497349,85.816,83.12,50.1585022072071
MDG,2017,26788375,41.2409159055171,14952118,85.619,83.011,50.1605995197768
MDG,2018,27494926,40.9322941985732,15410691,85.457,82.926,50.1627354807211
MDG,2019,28219554,40.6510269439411,15875472,85.314,82.855,50.1645135851545
MDG,2020,28953556,40.3891452851397,16346393,84.479,81.976,50.163069774121396
MDG,2021,29691083,40.1348984137763,16822314,84.964,82.583,50.1601608806253
MDG,2022,30437261,39.8661354559159,17308526,85.102,82.575,50.1585967278725
MDG,2023,31195932,39.5721333221887,17810601,85.07,82.561,50.1569579598725
MDG,2024,31964956,39.2568567902925,18328064,85.079,82.559,50.156580850604
MWI,2012,15709577,46.1112192899911,7936316,72.466,67.903,48.6039439508779
MWI,2013,16161816,45.951684697799,8207547,71.534,67.021,48.6287152773374
MWI,2014,16621538,45.7217647368132,8495841,70.582,66.129,48.6507686593142
MWI,2015,17085587,45.4289835052199,8799262,69.612,65.227,48.67141526949
MWI,2016,17557739,45.0660446655461,9122333,68.625,64.315,48.6908536457912
MWI,2017,18039715,44.6414563644714,9463881,67.62,63.396,48.7088987431953
MWI,2018,18528081,44.1768929011051,9819185,67.498,63.485,48.7234376835896
MWI,2019,19025752,43.668681269471,10191362,67.365,63.587,48.7359606074966
MWI,2020,19533888,43.1180685360249,10582343,68.27,63.124,48.7474663900738
MWI,2021,20047258,42.536827230936,10987784,67.05,63.394,48.7572265493864
MWI,2022,20568728,41.9334292329599,11406049,67.314,63.508,48.7680910555091
MWI,2023,21104482,41.3160806004127,11837789,67.298,63.482,48.7815621345267
MWI,2024,21655286,40.705553369279,12280351,66.991,63.178,48.7966032866063
MYS,2012,29662831,26.9727002793496,20107982,62.942,47.024,52.1176316582864
MYS,2013,30174265,26.5645232214359,20532647,63.953,48.754,52.2002558206556
MYS,2014,30696137,26.1736652102782,20959719,64.951,50.47,52.2785098333383
MYS,2015,31232798,25.8167043794268,21386602,65.173,50.825,52.350343379418
MYS,2016,31789685,25.5019415023782,21813486,65.078,50.981,52.4198588315675
MYS,2017,32355644,25.2040737436091,22238297,65.189,51.281,52.4842666557876
MYS,2018,32910967,24.8758172313807,22661661,65.561,51.621,52.5381797502334
MYS,2019,33440596,24.4741126096274,23088580,65.858,51.78,52.5887801936538
MYS,2020,33889558,23.9610306519632,23490230,65.486,51.386,52.5879519411864
MYS,2021,34282399,23.3932786237229,23877045,65.658,51.389,52.5303626659955
MYS,2022,34695493,22.8336703559739,24280146,65.675,51.604,52.4692875815311
MYS,2023,35126298,22.2879920337748,24680030,65.659,51.573,52.4110710442643
MYS,2024,35557673,21.7863930270916,25059539,65.672,51.602,52.3594274574717
MDV,2012,386818,24.2745942536283,276430,54.883,37.874,57.2615545295203
MDV,2013,400070,23.8514211870158,287942,55.805,38.447,57.8793711100557
MDV,2014,413617,23.5287717864595,299348,56.723,39.036,58.4719680283934
MDV,2015,428154,23.2102234242819,311589,57.637,39.632,59.0518832009043
MDV,2016,443308,22.8470950219712,324593,58.545,40.233,59.6152110947693
MDV,2017,458287,22.4629980776238,337617,60.267,40.667,60.1544447038646
MDV,2018,473099,22.0713022763758,350552,61.964,40.939,60.6696709772605
MDV,2019,487731,21.6703469740492,363344,63.632,41.024,61.1619133536998
MDV,2020,502118,21.2431925929835,376022,62.769,40.289,61.6351136585424
MDV,2021,516154,20.7675623627467,388687,64.192,41.217,62.0892214339131
MDV,2022,524106,20.3824031947705,395889,63.585,40.755,62.2367188379472
MDV,2023,525994,20.0489929542923,397682,63.414,40.801,62.0953851184614
MDV,2024,527799,19.5920227207706,399901,63.702,40.981,61.9184575946525
MLI,2012,16957033,47.6334110935979,8414565,70.517,60.19,50.4817824251319
MLI,2013,17459615,47.8751994245005,8627490,70.592,60.151,50.4837936002598
MLI,2014,18020267,47.9549289684478,8897578,70.617,60.138,50.484199289844
MLI,2015,18593022,47.9908241920006,9180473,70.561,61.216,50.4846334286056
MLI,2016,19191289,47.9672952669491,9485903,69.865,59.554,50.4851289561634
MLI,2017,19813011,47.8892998113538,9814247,69.159,57.878,50.485519363287104
MLI,2018,20442030,47.7693714315401,10155995,69.122,57.896,50.484866252758
MLI,2019,21068405,47.5809167229536,10512307,69.065,57.925,50.4836246732311
MLI,2020,21713836,47.3193439270552,10898187,65.916,50.63,50.4792083019881
MLI,2021,22388630,47.032655704421,11309310,68.429,57.538,50.4740352580752
MLI,2022,23072640,46.7500728135142,11726373,69.329,58.067,50.4692419449721
MLI,2023,23769127,46.4602013683506,12154220,69.256,58.03,50.4632206306946
MLI,2024,24478595,46.1422817334434,12600039,69.226,57.996,50.4553978504323
MLT,2012,420028,14.6722830310084,288774,52.326,38.545,49.7900898007787
MLT,2013,424810,14.4818853898624,289577,53.733,40.559,49.9065241695122
MLT,2014,433481,14.3422837868785,293528,54.743,42.071,50.0601861974521
MLT,2015,444220,14.2302864957004,299593,55.634,43.02,50.2122562536378
MLT,2016,454505,14.1552576608555,305378,56.195,44.445,50.3034469731082
MLT,2017,467106,14.0299528213677,313694,57.309,46.001,50.4614214087565
MLT,2018,483903,13.7973305541654,326407,59.443,48.711,50.808883165448
MLT,2019,503912,13.5549402746543,341972,60.842,50.424,51.3444017650233
MLT,2020,515490,13.3328123055191,351396,61.889,52.232,51.7845185418182
MLT,2021,518150,13.2261838583537,352351,62.768,53.332,51.9194242299419
MLT,2022,531113,13.2114837028959,358523,63.696,55.473,51.911145778705
MLT,2023,552747,13.1518361740932,370606,63.618,55.016,51.8930268164727
MLT,2024,574346,13.0305018281824,383417,63.693,55.287,51.8988819640961
MHL,2012,51419,39.3891363114802,30033,NA,NA,51.2845446235827
MHL,2013,50681,38.8192813875022,29800,NA,NA,51.2845303867403
MHL,2014,49796,38.1606956382039,29506,NA,NA,51.2852437946823
MHL,2015,48800,37.4617063349761,29152,NA,NA,51.2817360299994
MHL,2016,47709,36.8148567356264,28712,NA,NA,51.2712486113731
MHL,2017,46529,36.2386898493413,28181,NA,NA,51.2605042016807
MHL,2018,45285,35.6652313127967,27598,NA,NA,51.2509661035663
MHL,2019,44007,35.0879983638781,26993,NA,NA,51.2407398991047
MHL,2020,42706,34.5497757952537,26369,NA,NA,51.2257943662631
MHL,2021,41367,34.4272004254599,25526,NA,NA,51.2304791374559
MHL,2022,40077,34.618359657659,24555,NA,NA,51.2500623783622
MHL,2023,38827,34.705230896026,23650,NA,NA,51.261975893685
MHL,2024,37548,34.4745392564185,22861,NA,NA,51.2330883136252
MRT,2012,3619034,44.0571848730904,1888216,43.551,27.353,48.6858924232268
MRT,2013,3734318,44.17474031741,1944642,43.058,27.138,48.6541585371144
MRT,2014,3848514,44.2277518319736,2006578,42.567,26.909,48.6881430079246
MRT,2015,3965959,44.2531105658317,2070765,42.077,26.678,48.7237131608555
MRT,2016,4086657,44.245265047356,2137476,41.589,26.447,48.7611876311586
MRT,2017,4210600,44.2001786206453,2206960,41.102,26.215,48.8005509903577
MRT,2018,4337685,44.1137841959478,2279488,41.073,26.227,48.8403145917696
MRT,2019,4467708,43.9837384179987,2355248,41.03,26.245,48.8794030406643
MRT,2020,4600131,43.8157848113456,2434578,40.64,25.99,48.9142157038571
MRT,2021,4734874,43.6141760462711,2517265,40.722,26.182,48.9477546925737
MRT,2022,4875637,43.3523205939736,2605500,41.114,26.245,48.9838353429511
MRT,2023,5022441,43.0360811569433,2699491,40.967,26.188,49.0193017659537
MRT,2024,5169395,42.7112125586057,2794594,40.853,26.117,49.0526647702487
MUS,2012,1255882,20.1092175585842,906683,58.69,43.028,50.1370649332516
MUS,2013,1258927,19.7401825817294,909374,59.708,44.956,50.1496146734698
MUS,2014,1261208,19.3293831406934,911234,59.973,45.217,50.1611835867508
MUS,2015,1262879,18.8617287877082,912536,60.342,46.372,50.1705132421505
MUS,2016,1263747,18.3973800968955,912700,59.658,45.414,50.1780844292822
MUS,2017,1264887,17.9120679035064,913205,59.887,45.716,50.1841313131704
MUS,2018,1265577,17.3975924741249,913819,59.274,45.604,50.1869131323351
MUS,2019,1265985,16.872312966951,914458,59.746,46.422,50.182970773655
MUS,2020,1266014,16.3546398404642,914621,56.053,43.47,50.1687936011172
MUS,2021,1266334,15.8821325178851,914500,53.066,40.998,50.140314764583
MUS,2022,1262523,15.4755453893982,910641,56.07,42.94,50.073229273843
MUS,2023,1261041,15.1242395499958,907119,55.653,42.725,49.9831578319222
MUS,2024,1259509,14.8108552049334,902605,55.443,42.611,49.9157861779197
MEX,2012,116818208,29.0183118156619,75579567,61.221,44.479,48.8505344988685
MEX,2013,118343573,28.6828647635981,76832762,61.033,44.48,48.837681282447
MEX,2014,119784261,28.3445326761251,78028670,60.476,43.55,48.8180463040967
MEX,2015,121072306,27.9777528149171,79146660,60.552,43.928,48.7857326448731
MEX,2016,122251351,27.5802572831292,80219079,60.427,43.988,48.7464056634139
MEX,2017,123400057,27.1658495783116,81281434,60.209,43.627,48.7093170467498
MEX,2018,124573711,26.7483787169189,82352438,60.429,44.134,48.6788396309395
MEX,2019,125762982,26.3467733838135,83404230,61.12,45.573,48.6506347312916
MEX,2020,126799054,25.9842947015035,84358936,56.426,41.704,48.6087818241232
MEX,2021,127648148,25.6612568545109,85208948,59.925,44.615,48.55518389503
MEX,2022,128613117,25.3113209855908,86098005,60.946,46.004,48.518939946071
MEX,2023,129739759,24.9179721383635,87049387,61.743,47.317,48.5018100850503
MEX,2024,130861007,24.5094927322392,87993476,61.707,47.364,48.4938802282027
FSM,2012,107890,35.1279080545,66316,NA,NA,49.8072110482899
FSM,2013,108121,34.7505792148575,66711,NA,NA,49.8020717721051
FSM,2014,108396,34.3675043359534,67107,NA,NA,49.7998081110004
FSM,2015,108716,34.0020512254462,67494,NA,NA,49.7948783987638
FSM,2016,109075,33.7241976814012,67805,NA,NA,49.7905111162044
FSM,2017,109481,33.5243853984463,68064,NA,NA,49.7867209835497
FSM,2018,109909,33.2973946747097,68341,NA,NA,49.7770903466473
FSM,2019,110282,33.0679530657768,68550,NA,NA,49.7701368297924
FSM,2020,110916,32.7669913854116,68989,NA,NA,49.7552223734865
FSM,2021,111624,32.4897311970042,69456,NA,NA,49.735274356103
FSM,2022,112114,32.3190338362463,69692,NA,NA,49.7168035821002
FSM,2023,112630,32.1293965666494,69988,NA,NA,49.6981266092515
FSM,2024,113160,31.8481272175362,70388,NA,NA,49.6787762568376
MEA,2012,653273442,34.1203202417401,403965381,48.0293968345384,20.3117411372626,51.618305981823
MEA,2013,667464006,34.0825205677568,412659726,48.1357885337492,20.3410821814261,51.6530628950109
MEA,2014,680716578,34.0779982971764,420518173,48.0417935437756,20.5207248354401,51.6755081706426
MEA,2015,694232973,34.0396116221609,428710315,48.2659171834794,21.0830832784328,51.711235482815
MEA,2016,707023525,33.9693764353809,436567668,48.3726953814489,21.2277730205375,51.7271390124723
MEA,2017,718887744,33.9000252974902,443725529,48.0130859975245,20.7810939107321,51.6954022483623
MEA,2018,730362334,33.8136336588406,450681669,47.6274517477679,19.9684745118341,51.6288450025306
MEA,2019,742714463,33.6584688955933,458671104,47.5853224348246,20.035966933475,51.5724567537201
MEA,2020,756405281,33.4616690839778,468001142,46.5657397355694,19.3757091340648,51.5321875188582
MEA,2021,767578451,33.2480724447874,476044635,47.0203403685162,19.7070582655242,51.4664707001207
MEA,2022,782349366,32.9054781852355,487229049,47.0468662815048,19.2799671845516,51.462072024405
MEA,2023,797801454,32.5243278283139,498941448,47.052958224684,19.3417658620415,51.4413420424315
MEA,2024,813118814,32.1345189478173,510677333,46.9514400791849,19.2326833481154,51.4272558410509
MNA,2012,601566988,34.9847112064911,366520959,46.4754473569767,19.193623221543,50.8419871903677
MNA,2013,613151287,34.9981633324867,373151393,46.4293082490002,19.1885751343162,50.8302702919649
MNA,2014,624564062,35.02880370723,379534954,46.1901208098695,19.312015706885,50.820501689828
MNA,2015,635352686,35.0360904570002,385598767,46.2832765469653,19.8295149853087,50.8066179718248
MNA,2016,645837915,34.9957506728924,391683481,46.276309053573,19.899665472747,50.7885038742823
MNA,2017,656767614,34.9116286236206,398256963,45.9510602069905,19.4992457691559,50.7712320442252
MNA,2018,668447432,34.7757241077541,405590922,45.5285645008571,18.5345430863351,50.754790952265
MNA,2019,680490997,34.5854207818437,413489454,45.4285416374455,18.4834566279336,50.7388058957912
MNA,2020,692532027,34.3761451822784,421693797,44.3485222827446,17.583992712187,50.7208946400323
MNA,2021,704458802,34.1282922000659,430263597,44.8903519873255,17.8654729794446,50.6974756052321
MNA,2022,716508657,33.8168464228814,439178611,44.7623891621783,17.2874696931133,50.6644431604637
MNA,2023,729077445,33.4633579011524,448560261,44.6902098676017,17.2867580151825,50.6224463088487
MNA,2024,741690916,33.084281665972,458163324,44.5056428408871,17.0962507374242,50.5914684327145
TMN,2012,597586990,34.9441531831994,364295828,46.5043820670528,19.2123267404263,50.8492888191132
TMN,2013,609074579,34.9598506643097,370860300,46.4575422217481,19.2095991716254,50.8378013424329
TMN,2014,620390664,34.9927220052885,377178539,46.2152387644698,19.3294282969916,50.8283063082761
TMN,2015,631082594,35.0017259914352,383178901,46.2977162664352,19.8412494942831,50.8146264126958
